"","lang","word","sentiment","value"
"11379","english","fat","sadness",1
"11380","english","fatal","sadness",1
"11381","english","fatality","sadness",1
"11382","english","fatigued","sadness",1
"11383","english","fatty","sadness",1
"11384","english","fault","sadness",1
"11385","english","fearful","sadness",1
"11386","english","fearfully","sadness",1
"11387","english","feeble","sadness",1
"11388","english","feeling","sadness",1
"11389","english","fell","sadness",1
"11390","english","feudalism","sadness",1
"11391","english","flaccid","sadness",1
"11392","english","flaw","sadness",1
"11393","english","fleece","sadness",1
"11394","english","flinch","sadness",1
"11395","english","flog","sadness",1
"11396","english","flop","sadness",1
"11397","english","flounder","sadness",1
"11398","english","forbid","sadness",1
"11399","english","foreclose","sadness",1
"11400","english","forfeit","sadness",1
"11401","english","forfeiture","sadness",1
"11402","english","forgotten","sadness",1
"11403","english","forlorn","sadness",1
"11404","english","forsake","sadness",1
"11405","english","forsaken","sadness",1
"11406","english","fortress","sadness",1
"11407","english","fragile","sadness",1
"11408","english","frailty","sadness",1
"11409","english","fraught","sadness",1
"11410","english","frayed","sadness",1
"11411","english","frighten","sadness",1
"11412","english","frightful","sadness",1
"11413","english","frown","sadness",1
"11414","english","frowning","sadness",1
"11415","english","fruitless","sadness",1
"11416","english","frustrate","sadness",1
"11417","english","fugitive","sadness",1
"11418","english","funeral","sadness",1
"11419","english","funk","sadness",1
"11420","english","furrow","sadness",1
"11421","english","fury","sadness",1
"11422","english","fuss","sadness",1
"11423","english","futile","sadness",1
"11424","english","gallows","sadness",1
"11425","english","geriatric","sadness",1
"11426","english","ghetto","sadness",1
"11427","english","gloom","sadness",1
"11428","english","gloomy","sadness",1
"11429","english","glum","sadness",1
"11430","english","gonorrhea","sadness",1
"11431","english","gore","sadness",1
"11432","english","gory","sadness",1
"11433","english","grave","sadness",1
"11434","english","gray","sadness",1
"11435","english","grief","sadness",1
"11436","english","grievance","sadness",1
"11437","english","grieve","sadness",1
"11438","english","grievous","sadness",1
"11439","english","grim","sadness",1
"11440","english","groan","sadness",1
"11441","english","grounded","sadness",1
"11442","english","grumpy","sadness",1
"11443","english","guillotine","sadness",1
"11444","english","guilt","sadness",1
"11445","english","guilty","sadness",1
"11446","english","gullible","sadness",1
"11447","english","haggard","sadness",1
"11448","english","halter","sadness",1
"11449","english","halting","sadness",1
"11450","english","hamstring","sadness",1
"11451","english","handicap","sadness",1
"11452","english","hanging","sadness",1
"11453","english","hardship","sadness",1
"11454","english","harmful","sadness",1
"11455","english","harry","sadness",1
"11456","english","hate","sadness",1
"11457","english","hateful","sadness",1
"11458","english","hatred","sadness",1
"11459","english","haunted","sadness",1
"11460","english","hearse","sadness",1
"11461","english","heartache","sadness",1
"11462","english","heartfelt","sadness",1
"11463","english","heartless","sadness",1
"11464","english","hell","sadness",1
"11465","english","hellish","sadness",1
"11466","english","helpless","sadness",1
"11467","english","helplessness","sadness",1
"11468","english","hemorrhage","sadness",1
"11469","english","hermit","sadness",1
"11470","english","hideous","sadness",1
"11471","english","hindering","sadness",1
"11472","english","hoary","sadness",1
"11473","english","hoax","sadness",1
"11474","english","hobo","sadness",1
"11475","english","hollow","sadness",1
"11476","english","holocaust","sadness",1
"11477","english","homeless","sadness",1
"11478","english","homesick","sadness",1
"11479","english","homicide","sadness",1
"11480","english","honest","sadness",1
"11481","english","hopeless","sadness",1
"11482","english","hopelessness","sadness",1
"11483","english","horrid","sadness",1
"11484","english","horrific","sadness",1
"11485","english","horrifying","sadness",1
"11486","english","horror","sadness",1
"11487","english","horrors","sadness",1
"11488","english","hospice","sadness",1
"11489","english","hospital","sadness",1
"11490","english","howl","sadness",1
"11491","english","humble","sadness",1
"11492","english","humbled","sadness",1
"11493","english","humbug","sadness",1
"11494","english","humiliate","sadness",1
"11495","english","humiliation","sadness",1
"11496","english","hunter","sadness",1
"11497","english","hurt","sadness",1
"11498","english","hurtful","sadness",1
"11499","english","hurting","sadness",1
"11500","english","hut","sadness",1
"11501","english","hydrocephalus","sadness",1
"11502","english","hymn","sadness",1
"11503","english","idiocy","sadness",1
"11504","english","ill","sadness",1
"11505","english","illegal","sadness",1
"11506","english","illegitimate","sadness",1
"11507","english","illness","sadness",1
"11508","english","immoral","sadness",1
"11509","english","impossible","sadness",1
"11510","english","impotence","sadness",1
"11511","english","imprisoned","sadness",1
"11512","english","imprisonment","sadness",1
"11513","english","imprudent","sadness",1
"11514","english","inability","sadness",1
"11515","english","inadequate","sadness",1
"11516","english","inappropriate","sadness",1
"11517","english","incarceration","sadness",1
"11518","english","incase","sadness",1
"11519","english","incest","sadness",1
"11520","english","income","sadness",1
"11521","english","incompatible","sadness",1
"11522","english","incompetent","sadness",1
"11523","english","inconsequential","sadness",1
"11524","english","inconsiderate","sadness",1
"11525","english","inconvenient","sadness",1
"11526","english","incrimination","sadness",1
"11527","english","incurable","sadness",1
"11528","english","indifference","sadness",1
"11529","english","indigent","sadness",1
"11530","english","inefficiency","sadness",1
"11531","english","inefficient","sadness",1
"11532","english","ineptitude","sadness",1
"11533","english","inequality","sadness",1
"11534","english","inexcusable","sadness",1
"11535","english","infamy","sadness",1
"11536","english","infanticide","sadness",1
"11537","english","infectious","sadness",1
"11538","english","inferior","sadness",1
"11539","english","infertility","sadness",1
"11540","english","infidelity","sadness",1
"11541","english","inflict","sadness",1
"11542","english","infliction","sadness",1
"11543","english","inhibit","sadness",1
"11544","english","inhospitable","sadness",1
"11545","english","inhuman","sadness",1
"11546","english","inhumanity","sadness",1
"11547","english","inimical","sadness",1
"11548","english","injure","sadness",1
"11549","english","injured","sadness",1
"11550","english","injurious","sadness",1
"11551","english","injury","sadness",1
"11552","english","insanity","sadness",1
"11553","english","insecure","sadness",1
"11554","english","insignificant","sadness",1
"11555","english","insolvency","sadness",1
"11556","english","insolvent","sadness",1
"11557","english","insult","sadness",1
"11558","english","insulting","sadness",1
"11559","english","insurmountable","sadness",1
"11560","english","inter","sadness",1
"11561","english","intercede","sadness",1
"11562","english","interested","sadness",1
"11563","english","interment","sadness",1
"11564","english","interrupted","sadness",1
"11565","english","intervention","sadness",1
"11566","english","intolerant","sadness",1
"11567","english","invade","sadness",1
"11568","english","invader","sadness",1
"11569","english","invalid","sadness",1
"11570","english","irreconcilable","sadness",1
"11571","english","irreparable","sadness",1
"11572","english","irritation","sadness",1
"11573","english","isolate","sadness",1
"11574","english","isolated","sadness",1
"11575","english","isolation","sadness",1
"11576","english","jail","sadness",1
"11577","english","jarring","sadness",1
"11578","english","jealousy","sadness",1
"11579","english","jurisprudence","sadness",1
"11580","english","kennel","sadness",1
"11581","english","kidnap","sadness",1
"11582","english","kill","sadness",1
"11583","english","killing","sadness",1
"11584","english","knell","sadness",1
"11585","english","labored","sadness",1
"11586","english","lace","sadness",1
"11587","english","lagging","sadness",1
"11588","english","lament","sadness",1
"11589","english","lamenting","sadness",1
"11590","english","landslide","sadness",1
"11591","english","languishing","sadness",1
"11592","english","late","sadness",1
"11593","english","lawsuit","sadness",1
"11594","english","lax","sadness",1
"11595","english","leave","sadness",1
"11596","english","leprosy","sadness",1
"11597","english","lesbian","sadness",1
"11598","english","lethal","sadness",1
"11599","english","lethargy","sadness",1
"11600","english","leukemia","sadness",1
"11601","english","lie","sadness",1
"11602","english","lifeless","sadness",1
